id,planta,periodo_formatado,risco_classificacao,classificacao_original,data_criacao,risco,dt_atualizacao,status_id,status,status_codigo,peso_matematico,mes_ref,is_present
0539C8-3388,Cardoso Verde 1,2023-10,3,2,2024-09-09 18:35:14,Crítico,2026-06-14 09:27:06,ST-02,Aberto,400,5,2026-05-18,True
ADF332-8,Gomes de Garcia 3,2023-02,2,4,2024-09-23 20:41:32,Alto,2026-04-02 19:32:03,ST-02,Concluído,100,5,2025-08-29,True
67B70C-3895,Porto do Galho 4,2023-02,3,2,2025-05-22 17:30:54,Baixo,2025-08-02 13:15:23,ST-02,Em Andamento,100,5,2024-09-15,True
BD844E-2886,Siqueira das Pedras 2,2023-12,4,4,2024-08-11 15:28:22,Alto,2026-05-16 01:41:14,ST-02,Concluído,200,5,2026-05-25,True
DF429E-2639,Siqueira das Pedras 2,2023-03,4,2,2025-09-15 07:16:43,Médio,2025-08-02 13:15:23,ST-01,Em Andamento,300,10,2024-09-23,True
8CF4CD-2521,Cardoso Verde 1,2023-12,1,3,2025-04-22 17:55:14,Alto,2025-04-03 20:47:40,ST-01,Aberto,200,5,2024-09-23,True
B7F67E-5040,Nunes 0,2023-03,4,4,2026-01-06 05:15:46,Baixo,2026-04-02 19:32:03,ST-02,Em Andamento,400,5,2025-08-29,True
6FC7AB-278,Siqueira das Pedras 2,2023-08,3,4,2025-03-30 01:04:15,Médio,2024-07-23 11:43:18,ST-01,Em Andamento,400,5,2024-09-15,True
525019-6281,Nunes 0,2024-01,3,2,2025-08-01 14:48:19,Médio,2024-08-02 04:55:02,ST-01,Aberto,300,10,2025-12-23,True
B307FE-1007,Porto do Galho 4,2023-09,3,3,2024-09-10 13:47:34,Crítico,2025-06-18 07:04:20,ST-01,Em Andamento,100,5,2024-09-04,True
0B51FE-5655,Cardoso Verde 1,2023-12,1,4,2025-01-26 17:57:25,Crítico,2026-04-02 19:32:03,ST-02,Concluído,100,5,2025-12-23,True
1B002F-3296,Gomes de Garcia 3,2023-03,2,2,2025-06-24 16:30:07,Crítico,2026-05-12 08:01:18,ST-01,Em Andamento,100,5,2024-09-04,True
628239-749,Cardoso Verde 1,2023-03,1,3,2025-03-26 05:51:11,Alto,2024-08-23 02:13:39,ST-01,Cancelado,100,10,2026-05-25,True
7D6BD6-5575,Cardoso Verde 1,2023-11,3,2,2024-10-07 22:58:46,Médio,2026-06-19 17:33:40,ST-02,Concluído,400,10,2026-06-25,True
F689BF-6611,Gomes de Garcia 3,2023-05,3,1,2025-04-13 10:16:25,Crítico,2025-06-18 07:04:20,ST-02,Cancelado,200,5,2026-05-25,True
209DF5-625,Siqueira das Pedras 2,2023-12,3,2,2024-11-27 23:52:28,Médio,2026-06-19 17:33:40,ST-01,Concluído,300,10,2024-11-12,True
0A8D16-2332,Siqueira das Pedras 2,2023-11,4,2,2025-03-03 01:25:07,Baixo,2025-10-08 04:41:09,ST-02,Em Andamento,200,5,2026-06-25,True
0BF13C-4902,Cardoso Verde 1,2023-02,3,2,2026-06-02 03:08:44,Médio,2026-05-12 08:01:18,ST-02,Concluído,300,5,2024-08-15,True
D5BD36-5066,Porto do Galho 4,2023-02,3,1,2025-02-13 11:30:54,Médio,2026-05-12 08:01:18,ST-01,Concluído,300,10,2025-12-23,True
50836F-1155,Siqueira das Pedras 2,2023-04,4,2,2025-07-27 13:40:53,Baixo,2025-03-06 20:48:27,ST-01,Cancelado,300,5,2024-08-15,True
1FCB5C-775,Cardoso Verde 1,2023-03,1,2,2026-04-20 01:27:23,Alto,2025-10-10 09:10:13,ST-01,Em Andamento,100,5,2024-09-23,True
8B045A-622,Nunes 0,2023-06,3,2,2025-03-08 21:59:06,Baixo,2025-06-18 07:04:20,ST-01,Cancelado,300,5,2025-08-29,True
4C1231-6142,Cardoso Verde 1,2023-08,2,3,2024-11-03 21:18:09,Baixo,2025-04-03 20:47:40,ST-01,Aberto,200,5,2025-08-29,True
2605F3-906,Cardoso Verde 1,2023-02,2,2,2024-10-11 00:23:53,Alto,2026-04-14 14:30:21,ST-01,Em Andamento,100,10,2026-05-25,True
91B51E-3256,Gomes de Garcia 3,2023-07,1,3,2026-02-27 07:04:25,Baixo,2025-08-02 13:15:23,ST-02,Aberto,400,5,2025-08-29,True
0E0EEA-2350,Cardoso Verde 1,2023-06,4,3,2025-05-19 12:31:33,Alto,2025-01-20 20:32:14,ST-01,Cancelado,200,10,2024-07-19,True
61F71D-6657,Siqueira das Pedras 2,2023-11,3,4,2025-01-23 21:23:00,Médio,2025-04-03 20:47:40,ST-01,Concluído,300,10,2024-09-23,True
BF02FA-2694,Cardoso Verde 1,2023-02,2,3,2026-03-22 16:58:58,Crítico,2024-08-23 02:13:39,ST-01,Aberto,300,5,2024-09-23,True
6AD2F1-1719,Cardoso Verde 1,2023-06,2,1,2026-02-15 03:42:06,Alto,2026-05-12 08:01:18,ST-01,Em Andamento,200,5,2024-09-15,True
DFD77F-3064,Porto do Galho 4,2023-07,2,4,2026-05-07 07:23:16,Crítico,2026-04-02 19:32:03,ST-02,Concluído,300,10,2024-09-04,True
079A50-5123,Siqueira das Pedras 2,2023-01,2,1,2025-01-10 04:42:26,Baixo,2024-11-24 08:48:46,ST-01,Concluído,400,10,2024-09-04,True
93AD35-6218,Siqueira das Pedras 2,2023-01,4,2,2025-09-14 18:59:30,Baixo,2024-11-04 13:58:14,ST-01,Em Andamento,400,10,2024-09-15,True
3FA383-690,Porto do Galho 4,2024-01,1,1,2024-10-02 00:36:06,Alto,2024-07-23 11:43:18,ST-01,Concluído,300,10,2024-11-12,True
23CAA9-2541,Siqueira das Pedras 2,2023-12,3,2,2025-02-11 23:27:06,Médio,2025-03-06 20:48:27,ST-02,Concluído,200,5,2026-05-18,True
618E94-4953,Nunes 0,2023-06,1,2,2024-10-14 17:35:21,Crítico,2025-10-10 09:10:13,ST-02,Em Andamento,300,10,2024-08-15,True
77152D-3311,Cardoso Verde 1,2023-06,2,3,2025-10-30 20:30:23,Crítico,2026-04-02 19:32:03,ST-02,Aberto,300,10,2026-05-18,True
9C0528-2306,Gomes de Garcia 3,2023-07,1,4,2024-12-19 14:00:10,Baixo,2024-11-04 13:58:14,ST-02,Aberto,300,5,2025-08-29,True
D0AEDC-1399,Nunes 0,2023-11,2,3,2025-06-02 09:18:45,Crítico,2026-04-02 19:32:03,ST-01,Concluído,400,5,2026-05-25,True
2D7C8C-6224,Cardoso Verde 1,2024-01,3,4,2026-05-16 15:39:03,Crítico,2026-06-14 09:27:06,ST-01,Em Andamento,300,5,2025-05-25,True
90A580-1371,Siqueira das Pedras 2,2023-05,1,1,2024-12-28 17:29:25,Baixo,2026-04-02 19:32:03,ST-01,Em Andamento,400,5,2025-08-29,True
093B7F-624,Porto do Galho 4,2023-04,1,2,2025-06-04 19:01:00,Crítico,2024-08-23 02:13:39,ST-02,Aberto,300,10,2024-11-12,True
04DBB4-3664,Porto do Galho 4,2023-11,4,4,2026-06-22 01:58:21,Baixo,2025-07-23 23:37:19,ST-01,Cancelado,400,5,2026-05-25,True
34E87F-6245,Cardoso Verde 1,2023-01,1,3,2025-02-05 16:00:49,Crítico,2025-10-08 04:41:09,ST-02,Em Andamento,300,5,2026-05-18,True
BBA95B-3486,Gomes de Garcia 3,2023-09,1,1,2025-06-07 12:45:12,Crítico,2024-11-24 08:48:46,ST-02,Aberto,400,5,2024-11-12,True
6160E6-3912,Siqueira das Pedras 2,2023-05,4,4,2025-08-27 14:59:16,Alto,2026-04-14 14:30:21,ST-02,Concluído,300,10,2026-05-18,True
FB91BB-3295,Gomes de Garcia 3,2023-10,2,1,2025-02-17 22:47:00,Crítico,2024-08-23 02:13:39,ST-01,Aberto,400,5,2025-05-25,True
742E4B-3936,Porto do Galho 4,2023-03,2,4,2026-02-15 21:26:35,Crítico,2025-10-10 09:10:13,ST-02,Concluído,400,5,2026-06-25,True
74D584-459,Porto do Galho 4,2023-04,2,1,2026-04-11 07:17:42,Baixo,2024-11-04 13:58:14,ST-01,Aberto,200,5,2024-09-23,True
9D7949-6060,Porto do Galho 4,2023-03,1,1,2026-05-21 13:19:37,Crítico,2024-08-02 04:55:02,ST-01,Concluído,100,5,2026-05-25,True
E7358E-6050,Nunes 0,2023-08,4,3,2025-05-19 20:27:39,Médio,2025-03-06 20:48:27,ST-01,Concluído,300,5,2025-08-29,True
127145-5053,Gomes de Garcia 3,2023-01,1,1,2025-05-02 22:14:26,Baixo,2026-04-24 03:21:18,ST-01,Concluído,300,5,2026-06-25,True
9D3BDF-4094,Porto do Galho 4,2023-09,3,3,2026-01-09 03:31:45,Médio,2024-11-24 08:48:46,ST-01,Aberto,400,10,2025-12-23,True
A486CE-5423,Cardoso Verde 1,2023-10,4,4,2025-03-11 05:11:14,Baixo,2024-08-02 04:55:02,ST-01,Em Andamento,100,10,2024-08-15,True
BCBC34-5050,Siqueira das Pedras 2,2023-09,4,3,2024-09-08 23:18:44,Médio,2025-11-22 23:28:44,ST-02,Concluído,300,10,2026-05-18,True
73CF24-1463,Siqueira das Pedras 2,2023-01,2,4,2025-11-10 05:45:04,Médio,2025-04-03 20:47:40,ST-01,Concluído,300,10,2025-08-29,True
CAAFC7-5448,Siqueira das Pedras 2,2023-11,2,4,2026-01-14 20:38:55,Baixo,2025-07-23 23:37:19,ST-01,Aberto,400,5,2026-06-25,True
743F77-6340,Porto do Galho 4,2023-12,4,4,2025-12-10 15:27:37,Crítico,2026-05-16 01:41:14,ST-02,Concluído,300,5,2024-09-23,True
EC25A2-1147,Cardoso Verde 1,2023-11,1,2,2025-07-23 07:49:24,Médio,2025-10-08 04:41:09,ST-02,Aberto,400,5,2024-09-23,True
B30281-6354,Cardoso Verde 1,2023-11,1,3,2025-02-09 21:10:15,Crítico,2025-01-20 20:32:14,ST-02,Aberto,300,10,2025-12-23,True
8870BE-3669,Siqueira das Pedras 2,2023-10,3,3,2025-05-24 18:58:24,Médio,2024-08-02 04:55:02,ST-02,Cancelado,300,10,2024-08-15,True
95B2CE-2340,Siqueira das Pedras 2,2023-08,2,1,2026-04-05 09:02:40,Baixo,2026-05-12 08:01:18,ST-01,Em Andamento,100,10,2024-09-15,True
4C4047-1936,Gomes de Garcia 3,2023-11,1,4,2026-05-12 13:56:57,Crítico,2025-01-20 20:32:14,ST-02,Em Andamento,300,10,2024-09-23,True
94B401-4546,Nunes 0,2023-07,3,4,2025-06-01 15:53:09,Crítico,2024-08-02 04:55:02,ST-02,Em Andamento,100,5,2025-08-20,True
88FE1C-3094,Cardoso Verde 1,2023-09,1,3,2026-02-14 05:20:29,Médio,2026-05-12 08:01:18,ST-02,Concluído,300,5,2026-06-25,True
EF203B-1530,Gomes de Garcia 3,2023-01,4,3,2025-05-10 08:45:42,Crítico,2024-08-23 02:13:39,ST-02,Concluído,300,10,2026-06-25,True
ECC83F-404,Siqueira das Pedras 2,2023-06,3,4,2025-07-06 08:35:50,Médio,2025-10-10 09:10:13,ST-02,Cancelado,400,5,2026-05-18,True
2D679D-130,Nunes 0,2023-10,1,1,2024-10-08 10:28:24,Baixo,2026-04-02 19:32:03,ST-02,Cancelado,200,5,2024-09-23,True
E95A04-4769,Porto do Galho 4,2023-10,1,2,2026-01-15 14:37:54,Crítico,2024-11-04 13:58:14,ST-02,Concluído,400,5,2024-09-04,True
F411A8-4377,Cardoso Verde 1,2023-08,1,2,2025-06-12 18:15:54,Alto,2025-10-10 09:10:13,ST-02,Aberto,400,10,2024-09-15,True
80B821-308,Porto do Galho 4,2023-10,3,2,2026-02-05 04:41:10,Baixo,2026-06-19 17:33:40,ST-02,Aberto,200,5,2026-05-18,True
8D1C88-2741,Cardoso Verde 1,2023-12,4,1,2024-11-20 10:37:56,Crítico,2025-04-03 20:47:40,ST-01,Concluído,400,5,2024-09-23,True
48E0D7-3472,Siqueira das Pedras 2,2023-07,2,2,2025-09-10 18:17:22,Baixo,2025-04-03 20:47:40,ST-01,Concluído,400,10,2024-07-19,True
0D2517-4665,Siqueira das Pedras 2,2023-10,3,1,2026-06-12 00:03:06,Médio,2024-11-24 08:48:46,ST-01,Concluído,400,10,2024-07-19,True
BFD023-1884,Siqueira das Pedras 2,2023-03,3,4,2025-09-13 18:11:03,Baixo,2024-08-12 14:20:14,ST-02,Em Andamento,300,5,2025-12-23,True
A09F6D-3344,Porto do Galho 4,2023-08,1,4,2025-01-13 20:16:13,Alto,2024-08-23 02:13:39,ST-01,Concluído,200,5,2024-09-23,True
EB5E7A-4106,Nunes 0,2023-05,1,1,2024-07-17 03:59:43,Médio,2025-11-22 23:28:44,ST-02,Em Andamento,200,5,2025-05-25,True
E4428E-2520,Porto do Galho 4,2023-12,2,1,2025-08-26 08:48:54,Baixo,2026-05-16 01:41:14,ST-01,Em Andamento,400,5,2026-06-25,True
487346-667,Gomes de Garcia 3,2023-11,1,2,2026-05-30 13:13:40,Alto,2026-05-12 08:01:18,ST-02,Concluído,200,10,2025-12-23,True
35E229-5167,Porto do Galho 4,2023-07,2,4,2025-03-17 08:14:36,Crítico,2024-08-12 14:20:14,ST-02,Concluído,100,5,2025-08-29,True
A80D7E-5696,Cardoso Verde 1,2023-07,3,4,2024-12-12 20:21:17,Médio,2026-04-02 19:32:03,ST-01,Cancelado,100,10,2024-07-19,True
A35D1F-4970,Porto do Galho 4,2024-01,1,4,2024-08-27 14:41:30,Crítico,2025-11-22 23:28:44,ST-01,Cancelado,300,10,2024-08-15,True
B58CF9-679,Nunes 0,2023-10,3,1,2024-11-09 06:52:05,Baixo,2025-04-03 20:47:40,ST-02,Aberto,400,10,2025-05-25,True
F65073-2998,Gomes de Garcia 3,2023-02,3,1,2026-04-08 12:11:20,Alto,2024-08-02 04:55:02,ST-01,Aberto,400,5,2026-05-18,True
1DE72C-4125,Porto do Galho 4,2023-10,3,4,2026-03-19 03:04:06,Baixo,2026-04-14 14:30:21,ST-01,Aberto,300,10,2025-08-29,True
4809C0-1011,Gomes de Garcia 3,2023-10,1,1,2024-12-11 10:58:00,Médio,2026-05-12 08:01:18,ST-01,Aberto,400,5,2026-05-25,True
1CE16C-4485,Siqueira das Pedras 2,2024-01,4,2,2025-07-15 00:31:07,Baixo,2026-06-19 17:33:40,ST-02,Concluído,400,5,2025-12-23,True
D999D9-4850,Siqueira das Pedras 2,2023-04,1,1,2026-02-26 22:02:21,Médio,2026-04-14 14:30:21,ST-01,Cancelado,300,5,2025-12-23,True
86CCF0-4968,Porto do Galho 4,2023-04,1,4,2026-01-08 15:16:32,Crítico,2024-08-12 14:20:14,ST-01,Concluído,300,5,2024-11-12,True
D98916-77,Porto do Galho 4,2023-11,1,3,2025-03-14 12:54:38,Médio,2026-05-12 08:01:18,ST-01,Em Andamento,400,5,2024-11-12,True
63CB4F-601,Nunes 0,2023-08,4,1,2026-05-10 02:34:06,Alto,2025-04-03 20:47:40,ST-01,Concluído,100,10,2025-12-23,True
18468F-5567,Porto do Galho 4,2023-09,1,3,2025-07-15 13:18:27,Baixo,2026-04-24 03:21:18,ST-01,Aberto,200,5,2024-08-15,True
17E9ED-2295,Siqueira das Pedras 2,2023-08,1,2,2024-11-04 01:21:11,Baixo,2024-07-23 11:43:18,ST-01,Aberto,400,10,2024-07-19,True
2B690C-5452,Porto do Galho 4,2023-10,4,3,2026-01-26 17:15:48,Crítico,2025-10-10 09:10:13,ST-02,Concluído,300,10,2024-08-15,True
9E1046-6485,Gomes de Garcia 3,2023-07,3,3,2025-05-10 16:40:06,Crítico,2024-08-12 14:20:14,ST-01,Cancelado,100,5,2025-05-25,True
244834-6367,Porto do Galho 4,2023-04,2,2,2024-11-18 12:40:43,Alto,2026-05-12 08:01:18,ST-01,Aberto,400,10,2025-12-23,True
446FB5-129,Gomes de Garcia 3,2023-10,2,3,2024-09-12 10:14:39,Baixo,2025-10-10 09:10:13,ST-02,Em Andamento,200,5,2024-09-04,True
0962D5-1435,Cardoso Verde 1,2023-02,4,2,2025-12-23 05:38:56,Crítico,2025-08-02 13:15:23,ST-02,Aberto,200,5,2025-08-29,True
E9F833-4704,Porto do Galho 4,2023-05,3,1,2024-07-30 03:13:49,Baixo,2025-06-18 07:04:20,ST-02,Concluído,400,5,2025-08-20,True
AB8688-2695,Nunes 0,2023-08,1,2,2024-09-25 04:03:54,Médio,2026-04-14 14:30:21,ST-02,Em Andamento,200,5,2026-06-25,True
7E0DE7-2678,Gomes de Garcia 3,2023-10,3,4,2025-06-11 00:28:00,Crítico,2024-08-23 02:13:39,ST-01,Cancelado,300,10,2024-08-15,True
F9FC8F-1408,Nunes 0,2024-01,4,4,2026-02-14 09:14:50,Médio,2024-07-23 11:43:18,ST-01,Em Andamento,200,5,2024-11-12,True
552F0A-6012,Cardoso Verde 1,2023-05,4,1,2024-12-21 15:31:21,Crítico,2025-11-22 23:28:44,ST-02,Concluído,100,10,2024-07-19,True
06ED58-5983,Nunes 0,2023-07,2,2,2025-10-04 10:34:52,Médio,2024-08-23 02:13:39,ST-02,Cancelado,300,10,2026-05-18,True
2AEBFC-1824,Siqueira das Pedras 2,2023-01,2,3,2025-03-13 04:54:16,Médio,2025-10-10 09:10:13,ST-01,Aberto,100,10,2025-08-20,True
85BBB3-853,Nunes 0,2023-05,1,3,2024-07-22 14:05:42,Alto,2025-07-23 23:37:19,ST-02,Em Andamento,400,10,2026-05-18,True
6D3F27-1185,Gomes de Garcia 3,2023-03,1,3,2025-12-16 22:20:18,Médio,2026-04-14 14:30:21,ST-02,Em Andamento,200,10,2026-05-18,True
39544C-3135,Nunes 0,2023-07,3,3,2026-01-09 12:57:40,Médio,2025-01-20 20:32:14,ST-01,Concluído,300,10,2026-05-18,True
36E7FE-104,Cardoso Verde 1,2023-11,3,4,2025-10-12 20:02:25,Baixo,2026-04-14 14:30:21,ST-01,Aberto,400,5,2026-05-25,True
21470E-1780,Nunes 0,2023-07,1,4,2025-06-29 00:25:56,Crítico,2024-11-24 08:48:46,ST-02,Aberto,100,5,2025-12-23,True
DCC646-4086,Nunes 0,2024-01,3,2,2026-02-18 11:02:26,Médio,2024-11-04 13:58:14,ST-01,Cancelado,300,10,2024-11-12,True
2F1464-4501,Cardoso Verde 1,2023-02,3,2,2026-05-26 22:08:08,Alto,2025-04-03 20:47:40,ST-02,Concluído,400,10,2024-09-23,True
4EFE03-4112,Nunes 0,2023-11,4,2,2024-10-16 18:38:44,Baixo,2026-04-02 19:32:03,ST-02,Em Andamento,400,5,2026-05-18,True
2BC37A-2508,Siqueira das Pedras 2,2023-02,3,1,2025-09-07 06:19:18,Crítico,2024-08-12 14:20:14,ST-01,Em Andamento,400,10,2024-09-04,True
FE7EB3-4196,Nunes 0,2023-06,2,1,2024-11-03 10:49:10,Médio,2025-08-02 13:15:23,ST-02,Concluído,300,10,2024-07-19,True
7B7CA9-1362,Cardoso Verde 1,2023-02,1,3,2025-03-20 11:43:26,Alto,2025-06-18 07:04:20,ST-02,Em Andamento,100,5,2025-05-25,True
1D6F3A-3753,Gomes de Garcia 3,2023-01,4,4,2024-08-14 11:06:12,Crítico,2024-08-02 04:55:02,ST-02,Concluído,400,5,2025-12-23,True
334E1B-55,Gomes de Garcia 3,2023-06,3,4,2026-01-27 15:25:58,Crítico,2026-04-02 19:32:03,ST-02,Aberto,200,10,2025-08-20,True
85A135-3108,Porto do Galho 4,2023-01,1,2,2024-11-16 20:52:26,Alto,2024-11-24 08:48:46,ST-02,Cancelado,100,5,2024-11-12,True
3F8C76-4236,Porto do Galho 4,2024-01,3,1,2025-02-05 13:06:40,Crítico,2024-08-12 14:20:14,ST-02,Cancelado,400,5,2026-05-25,True
D0E9D8-1947,Porto do Galho 4,2023-09,2,1,2026-01-06 06:19:36,Alto,2024-08-02 04:55:02,ST-02,Concluído,300,5,2025-12-23,True
3E76D7-438,Porto do Galho 4,2023-04,3,4,2025-04-21 09:45:51,Médio,2026-05-16 01:41:14,ST-02,Cancelado,200,10,2024-08-15,True
CA4A0B-3309,Siqueira das Pedras 2,2023-04,1,1,2026-05-15 10:27:50,Médio,2026-06-14 09:27:06,ST-02,Aberto,200,10,2024-09-15,True
7A84D8-44,Siqueira das Pedras 2,2023-10,1,1,2025-02-08 21:39:05,Crítico,2025-06-18 07:04:20,ST-02,Concluído,100,5,2025-08-29,True
B259DF-1958,Nunes 0,2023-05,2,4,2025-04-14 21:48:07,Crítico,2026-06-19 17:33:40,ST-02,Aberto,200,5,2026-05-18,True
1EC9C2-3061,Porto do Galho 4,2023-01,4,3,2025-02-09 17:59:25,Baixo,2024-08-02 04:55:02,ST-02,Concluído,200,10,2024-09-15,True
D59718-112,Siqueira das Pedras 2,2023-10,4,4,2026-06-15 18:24:48,Crítico,2025-01-20 20:32:14,ST-01,Em Andamento,100,10,2025-05-25,True
602499-3088,Porto do Galho 4,2024-01,2,3,2024-12-31 01:31:56,Alto,2025-01-20 20:32:14,ST-01,Concluído,200,5,2024-08-15,True
C27240-2681,Siqueira das Pedras 2,2023-01,3,1,2024-12-16 20:44:31,Alto,2025-04-03 20:47:40,ST-02,Concluído,200,10,2026-05-18,True
10DAF6-5469,Porto do Galho 4,2023-09,4,4,2026-05-24 12:12:10,Crítico,2024-08-12 14:20:14,ST-02,Aberto,200,5,2024-07-19,True
297F02-553,Nunes 0,2023-09,2,1,2025-11-07 15:03:07,Baixo,2025-08-02 13:15:23,ST-01,Em Andamento,400,10,2024-09-04,True
FA66DA-3140,Porto do Galho 4,2023-07,3,2,2024-07-26 19:58:53,Alto,2026-06-19 17:33:40,ST-01,Em Andamento,400,10,2026-06-25,True
2BDC7A-4147,Gomes de Garcia 3,2023-02,2,2,2025-07-27 02:36:52,Médio,2026-05-16 01:41:14,ST-02,Em Andamento,200,10,2024-09-04,True
044239-3165,Gomes de Garcia 3,2024-01,3,2,2026-04-11 11:58:29,Baixo,2025-07-23 23:37:19,ST-01,Em Andamento,300,10,2024-08-15,True
AF04BF-407,Gomes de Garcia 3,2023-06,4,3,2025-06-10 21:26:58,Crítico,2026-04-02 19:32:03,ST-02,Cancelado,300,5,2024-08-15,True
F0AC67-3934,Siqueira das Pedras 2,2023-11,4,4,2024-11-09 04:04:50,Crítico,2024-11-24 08:48:46,ST-02,Cancelado,300,5,2025-08-29,True
2FB237-1926,Nunes 0,2023-05,2,2,2024-08-25 10:07:20,Crítico,2025-10-08 04:41:09,ST-02,Aberto,200,10,2025-05-25,True
27CBB4-6422,Nunes 0,2023-07,1,1,2025-05-26 13:50:12,Alto,2025-08-02 13:15:23,ST-02,Em Andamento,100,5,2026-05-25,True
D281A3-1162,Cardoso Verde 1,2023-02,4,3,2025-11-23 10:28:05,Crítico,2024-08-12 14:20:14,ST-02,Concluído,100,5,2024-09-15,True
782BED-3500,Cardoso Verde 1,2023-03,4,3,2025-12-20 13:03:53,Baixo,2026-04-24 03:21:18,ST-01,Cancelado,300,5,2024-08-15,True
9AB8C2-2486,Cardoso Verde 1,2023-03,4,2,2024-10-18 08:11:37,Baixo,2025-03-06 20:48:27,ST-01,Concluído,300,10,2026-05-18,True
5D5FA2-1068,Siqueira das Pedras 2,2023-12,2,2,2025-04-14 23:08:18,Baixo,2024-08-23 02:13:39,ST-02,Aberto,200,10,2026-05-25,True
5B7717-2518,Cardoso Verde 1,2023-02,3,2,2025-09-23 20:21:13,Alto,2025-11-22 23:28:44,ST-02,Em Andamento,100,5,2025-12-23,True
D0FEBA-5292,Cardoso Verde 1,2024-01,4,3,2026-02-01 01:49:14,Médio,2026-06-19 17:33:40,ST-01,Concluído,400,5,2026-06-25,True
2D14CA-4467,Porto do Galho 4,2023-03,2,2,2025-08-11 18:31:38,Crítico,2026-04-14 14:30:21,ST-01,Aberto,400,5,2025-08-29,True
406F71-4319,Cardoso Verde 1,2023-09,2,3,2025-09-16 13:03:35,Médio,2026-05-12 08:01:18,ST-02,Em Andamento,400,5,2025-12-23,True
8B3401-5209,Cardoso Verde 1,2023-02,3,4,2025-05-26 21:39:41,Médio,2025-10-10 09:10:13,ST-01,Concluído,300,5,2024-09-04,True
6AC1C5-3904,Nunes 0,2023-01,2,3,2025-01-04 00:22:39,Crítico,2026-05-12 08:01:18,ST-01,Aberto,100,10,2025-05-25,True
BDA1A3-2488,Porto do Galho 4,2023-05,4,1,2025-08-10 15:54:33,Baixo,2025-07-23 23:37:19,ST-01,Aberto,400,5,2024-09-15,True
E4C3F8-413,Cardoso Verde 1,2023-02,1,3,2025-11-08 01:53:54,Crítico,2024-11-24 08:48:46,ST-01,Concluído,200,5,2024-09-23,True
E3FFBE-6547,Siqueira das Pedras 2,2023-04,2,3,2025-07-18 15:41:06,Baixo,2024-11-24 08:48:46,ST-01,Aberto,300,10,2024-09-04,True
F01A0D-2457,Cardoso Verde 1,2023-06,1,2,2025-01-01 10:52:08,Crítico,2024-08-12 14:20:14,ST-02,Concluído,200,10,2024-09-04,True
BBA811-4018,Siqueira das Pedras 2,2023-12,1,4,2024-12-13 21:57:28,Baixo,2025-04-03 20:47:40,ST-01,Em Andamento,300,5,2024-09-15,True
7F74BC-735,Nunes 0,2023-02,1,2,2024-07-26 18:56:30,Alto,2025-03-06 20:48:27,ST-01,Aberto,400,5,2024-09-15,True
F2C614-697,Cardoso Verde 1,2023-11,3,2,2026-06-14 19:06:32,Crítico,2024-11-04 13:58:14,ST-02,Concluído,300,10,2024-08-15,True
64745D-3110,Gomes de Garcia 3,2023-09,2,3,2026-03-24 17:18:19,Médio,2026-05-16 01:41:14,ST-01,Aberto,300,5,2024-09-04,True
2AA470-2618,Gomes de Garcia 3,2023-10,3,1,2024-11-29 21:31:03,Baixo,2025-07-23 23:37:19,ST-02,Aberto,300,10,2024-08-15,True
E9B380-223,Porto do Galho 4,2023-03,1,2,2025-02-15 15:59:14,Baixo,2025-10-08 04:41:09,ST-02,Cancelado,200,10,2024-09-04,True
13469D-264,Porto do Galho 4,2023-08,1,1,2025-12-17 16:15:08,Baixo,2025-03-06 20:48:27,ST-02,Cancelado,100,10,2026-06-25,True
F4BD6C-95,Cardoso Verde 1,2023-12,4,2,2026-04-18 23:21:43,Crítico,2025-08-02 13:15:23,ST-01,Cancelado,200,5,2025-12-23,True
AE382A-1266,Gomes de Garcia 3,2023-12,3,3,2025-01-10 22:27:19,Baixo,2024-08-02 04:55:02,ST-02,Em Andamento,100,5,2024-11-12,True
F130A7-1056,Nunes 0,2023-08,3,3,2024-10-22 22:15:32,Crítico,2024-08-23 02:13:39,ST-01,Cancelado,100,5,2024-08-15,True
80F1BC-5615,Siqueira das Pedras 2,2023-05,4,3,2025-05-10 00:24:32,Baixo,2024-11-24 08:48:46,ST-01,Em Andamento,100,10,2025-05-25,True
F5A827-2799,Siqueira das Pedras 2,2023-10,4,2,2026-03-29 17:08:09,Alto,2026-04-02 19:32:03,ST-02,Cancelado,100,5,2025-08-29,True
03EB17-1102,Nunes 0,2023-07,4,3,2025-05-10 03:18:09,Médio,2026-04-14 14:30:21,ST-02,Em Andamento,400,5,2026-05-25,True
C86239-4247,Nunes 0,2024-01,3,2,2024-07-15 23:29:49,Baixo,2024-08-23 02:13:39,ST-01,Aberto,400,5,2026-05-18,True
3E7FC2-5492,Siqueira das Pedras 2,2023-08,2,1,2025-07-18 01:22:19,Médio,2026-05-12 08:01:18,ST-01,Concluído,300,10,2026-05-25,True
6428C8-1318,Siqueira das Pedras 2,2023-03,1,4,2025-06-26 01:17:57,Alto,2024-08-12 14:20:14,ST-01,Aberto,400,10,2026-06-25,True
050BC8-5709,Siqueira das Pedras 2,2023-02,2,1,2025-08-19 08:43:15,Crítico,2024-08-12 14:20:14,ST-02,Aberto,100,10,2024-09-04,True
BEF94B-4646,Siqueira das Pedras 2,2023-10,3,4,2025-01-30 07:23:55,Baixo,2026-04-02 19:32:03,ST-02,Concluído,300,10,2024-09-15,True
